NU_SEQUENCIAL;NU_ANO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
908542;2024;NA;NA;;NA;;NA;NA;NA;2307304;Juazeiro do Norte;23;CE;1;1;1;1;538.6;479.6;503.3;499.4;0;1;160;200;180;180;180;900
416577;2024;41076877;4108304;Foz do Iguaçu;41;PR;2;1;1;4108304;Foz do Iguaçu;41;PR;1;1;1;1;478;576.9;563.1;698.5;0;1;160;200;160;180;200;900
4270212;2024;NA;NA;;NA;;NA;NA;NA;2403251;Parnamirim;24;RN;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
3417460;2024;NA;NA;;NA;;NA;NA;NA;4309605;Horizontina;43;RS;1;1;1;1;535.3;579.3;587.6;520.1;0;1;120;140;120;140;120;640
790345;2024;31260908;3167202;Sete Lagoas;31;MG;4;1;1;3167202;Sete Lagoas;31;MG;1;1;1;1;683;721.3;683.9;820.5;0;1;160;200;180;200;200;940
826048;2024;22010521;2208403;Piripiri;22;PI;2;1;1;2208403;Piripiri;22;PI;1;1;1;1;406.2;444.8;508.5;489.5;0;1;140;180;140;140;140;740
4062219;2024;NA;NA;;NA;;NA;NA;NA;1503200;Igarapé-Açu;15;PA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
2474135;2024;52026531;5200902;Amorinópolis;52;GO;2;1;1;5210208;Iporá;52;GO;1;1;1;1;417;389.3;443;465.6;0;1;100;140;120;80;0;440
1745750;2024;NA;NA;;NA;;NA;NA;NA;3106200;Belo Horizonte;31;MG;1;1;1;1;603.1;521.3;573.8;673.4;1;1;140;200;160;120;160;780
1418220;2024;NA;NA;;NA;;NA;NA;NA;2408102;Natal;24;RN;1;1;1;1;535.4;511.8;475.5;432;1;1;160;160;140;140;140;740
2584540;2024;NA;NA;;NA;;NA;NA;NA;3170206;Uberlândia;31;MG;1;1;1;1;498.4;389.4;566.4;523.2;1;1;160;120;120;160;120;680
682874;2024;NA;NA;;NA;;NA;NA;NA;3529005;Marília;35;SP;1;1;1;1;496;480.9;580;626.2;0;1;180;180;160;180;160;860
3973399;2024;26121514;2611606;Recife;26;PE;4;1;1;2611606;Recife;26;PE;1;1;1;1;519.9;451.1;534;600.4;1;1;140;180;120;140;180;760
2472805;2024;21254036;2100055;Açailândia;21;MA;2;1;1;2100055;Açailândia;21;MA;1;1;1;1;382.3;309.1;543.2;379.5;0;1;140;160;120;120;60;600
3649578;2024;13105833;1301704;Humaitá;13;AM;2;1;1;1301704;Humaitá;13;AM;0;1;1;0;NA;372.2;387;NA;1;1;100;140;120;120;80;560
140996;2024;29390737;2918407;Juazeiro;29;BA;2;1;1;2918407;Juazeiro;29;BA;1;1;1;1;357.7;388.4;524.7;419.4;0;1;120;160;120;120;80;600
3695089;2024;NA;NA;;NA;;NA;NA;NA;2917706;Jaguarari;29;BA;1;1;1;1;471.1;552;586.3;419.6;0;1;160;180;140;160;160;800
2172835;2024;NA;NA;;NA;;NA;NA;NA;2611606;Recife;26;PE;1;1;1;1;610.3;680.7;632.7;698.1;0;1;140;180;140;160;120;740
305342;2024;NA;NA;;NA;;NA;NA;NA;4314407;Pelotas;43;RS;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
2642329;2024;NA;NA;;NA;;NA;NA;NA;3550308;São Paulo;35;SP;1;1;1;1;417.7;550.7;575;538.4;0;1;120;120;120;120;120;600
2131182;2024;NA;NA;;NA;;NA;NA;NA;3522208;Itapecerica da Serra;35;SP;1;1;1;1;634.5;629;608.1;766.6;0;1;160;200;180;200;200;940
3867977;2024;NA;NA;;NA;;NA;NA;NA;2925105;Poções;29;BA;1;1;1;1;519.4;449.9;529.9;390.8;0;1;120;120;120;120;100;580
3098786;2024;NA;NA;;NA;;NA;NA;NA;2612505;Santa Cruz do Capibaribe;26;PE;1;1;1;1;413;423.6;494.9;415.1;0;1;80;120;80;60;40;380
313535;2024;31075345;3139409;Manhuaçu;31;MG;2;1;1;3113404;Caratinga;31;MG;1;1;1;1;575.9;605.2;579.2;648.5;0;1;140;180;120;160;160;760
3425235;2024;NA;NA;;NA;;NA;NA;NA;3138203;Lavras;31;MG;1;1;1;1;594.8;549.1;574.1;541.3;1;1;160;200;160;200;140;860
2689405;2024;31055000;3121100;Delfim Moreira;31;MG;2;1;1;3132404;Itajubá;31;MG;1;1;1;1;505.4;483.4;418.4;462;1;1;120;120;140;160;140;680
3712572;2024;NA;NA;;NA;;NA;NA;NA;3541000;Praia Grande;35;SP;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
1694094;2024;NA;NA;;NA;;NA;NA;NA;2108603;Pinheiro;21;MA;1;1;1;1;508.4;565.8;579.2;516.8;1;1;160;200;160;200;200;920
2679336;2024;NA;NA;;NA;;NA;NA;NA;2933604;Xique-Xique;29;BA;1;1;1;1;402.9;465.8;503.5;384.9;1;1;100;160;100;140;120;620
4157834;2024;29434017;2908002;Coaraci;29;BA;2;1;1;2908002;Coaraci;29;BA;1;1;1;1;388.7;415.1;381.6;442.6;1;6;0;0;0;0;0;0
1084533;2024;43144144;4319604;São Sepé;43;RS;2;1;1;4319604;São Sepé;43;RS;1;1;1;1;506.4;558.9;553.2;614.7;0;1;160;200;160;200;140;860
266958;2024;NA;NA;;NA;;NA;NA;NA;3152501;Pouso Alegre;31;MG;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
16248;2024;15125440;1505536;Parauapebas;15;PA;2;1;1;1505536;Parauapebas;15;PA;1;1;1;1;451.7;411.2;433.3;409.8;1;1;140;160;80;120;120;620
67000;2024;NA;NA;;NA;;NA;NA;NA;1507953;Tailândia;15;PA;0;1;1;0;NA;317.7;352.9;NA;1;1;80;120;80;60;60;400
4205775;2024;NA;NA;;NA;;NA;NA;NA;3303500;Nova Iguaçu;33;RJ;1;1;1;1;638.6;652.2;611.4;639.7;1;1;160;180;160;120;160;780
1990228;2024;NA;NA;;NA;;NA;NA;NA;3304557;Rio de Janeiro;33;RJ;1;0;0;1;549.4;NA;NA;630.1;0;NA;NA;NA;NA;NA;NA;NA
3645663;2024;NA;NA;;NA;;NA;NA;NA;2609303;Mirandiba;26;PE;1;1;1;1;589;638.3;549.6;630;1;1;120;120;100;120;80;540
1169965;2024;NA;NA;;NA;;NA;NA;NA;3548708;São Bernardo do Campo;35;SP;0;1;1;0;NA;529.6;554;NA;0;1;120;140;120;120;100;600
3433182;2024;NA;NA;;NA;;NA;NA;NA;4104907;Castro;41;PR;1;1;1;1;519.6;620.6;560.7;585.8;0;1;120;160;140;120;100;640
2723884;2024;NA;NA;;NA;;NA;NA;NA;3305208;São Pedro da Aldeia;33;RJ;1;1;1;1;415.7;530.6;504.5;403.2;1;1;120;180;120;120;120;660
833159;2024;NA;NA;;NA;;NA;NA;NA;3550308;São Paulo;35;SP;1;1;1;1;440.3;533.3;494.4;445.4;1;1;100;160;140;120;140;660
75295;2024;33058768;3303500;Nova Iguaçu;33;RJ;2;1;1;3303500;Nova Iguaçu;33;RJ;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
197360;2024;NA;NA;;NA;;NA;NA;NA;3502101;Andradina;35;SP;1;1;1;1;463.6;525.9;551.3;689.6;0;1;160;140;120;140;140;700
3550570;2024;NA;NA;;NA;;NA;NA;NA;2927408;Salvador;29;BA;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
3386077;2024;29242231;2905206;Caetité;29;BA;2;1;1;2905206;Caetité;29;BA;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
1294684;2024;15581900;1501402;Belém;15;PA;4;1;1;1501402;Belém;15;PA;1;1;1;1;671;646.3;606.2;677.4;0;1;160;200;200;200;200;960
4288015;2024;NA;NA;;NA;;NA;NA;NA;4314902;Porto Alegre;43;RS;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
621989;2024;35155226;3526001;Junqueirópolis;35;SP;4;1;1;3514403;Dracena;35;SP;1;1;1;1;522.5;573.2;561.7;681.5;0;1;160;200;180;180;200;920
2793891;2024;NA;NA;;NA;;NA;NA;NA;1600303;Macapá;16;AP;1;1;1;1;428.7;548.3;543.3;610.3;0;1;140;140;120;140;80;620
305412;2024;NA;NA;;NA;;NA;NA;NA;2111508;São Mateus do Maranhão;21;MA;1;1;1;1;489;424.3;476.5;470.6;1;4;0;0;0;0;0;0
319077;2024;NA;NA;;NA;;NA;NA;NA;2312304;São Benedito;23;CE;1;1;1;1;595.8;464;540.1;419.1;0;1;140;160;140;180;160;780
2633537;2024;NA;NA;;NA;;NA;NA;NA;3203908;Nova Venécia;32;ES;1;1;1;1;473.2;523.6;523.7;462.8;0;1;120;120;120;120;0;480
1578504;2024;NA;NA;;NA;;NA;NA;NA;3555000;Tupã;35;SP;1;1;1;1;470.5;422.6;384;604.2;0;1;140;100;120;160;120;640
834768;2024;NA;NA;;NA;;NA;NA;NA;2932002;Uauá;29;BA;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
330911;2024;NA;NA;;NA;;NA;NA;NA;3304557;Rio de Janeiro;33;RJ;1;1;1;1;500.6;520;543.7;662.5;0;1;100;120;120;120;120;580
4313057;2024;43206875;4314902;Porto Alegre;43;RS;4;1;1;4314902;Porto Alegre;43;RS;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
986995;2024;NA;NA;;NA;;NA;NA;NA;3523909;Itu;35;SP;1;1;1;1;549.1;552.8;493.7;496.6;0;1;140;180;120;140;160;740
1365443;2024;NA;NA;;NA;;NA;NA;NA;1500602;Altamira;15;PA;1;1;1;1;402.4;489.4;476.9;501.6;1;1;120;120;100;100;40;480
3889304;2024;41127820;4106902;Curitiba;41;PR;2;1;1;4106902;Curitiba;41;PR;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
3142238;2024;NA;NA;;NA;;NA;NA;NA;3106200;Belo Horizonte;31;MG;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
2897737;2024;NA;NA;;NA;;NA;NA;NA;2801306;Capela;28;SE;1;1;1;1;407.2;415.4;431.6;414.2;1;1;120;140;120;100;0;480
3945042;2024;35267685;3554102;Taubaté;35;SP;2;1;1;3554102;Taubaté;35;SP;1;1;1;1;502.7;538.2;498.4;441.4;1;1;120;100;80;100;0;400
3749706;2024;NA;NA;;NA;;NA;NA;NA;2906709;Cândido Sales;29;BA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
4144710;2024;NA;NA;;NA;;NA;NA;NA;3304557;Rio de Janeiro;33;RJ;0;1;1;0;NA;567.6;581.2;NA;1;1;160;180;160;180;180;860
554823;2024;NA;NA;;NA;;NA;NA;NA;2507507;João Pessoa;25;PB;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
3480450;2024;NA;NA;;NA;;NA;NA;NA;2700300;Arapiraca;27;AL;1;1;1;1;483.1;487.9;520.3;589.7;0;1;160;200;180;200;200;940
2209901;2024;NA;NA;;NA;;NA;NA;NA;1500404;Alenquer;15;PA;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
2250044;2024;NA;NA;;NA;;NA;NA;NA;1716109;Paraíso do Tocantins;17;TO;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
2640477;2024;NA;NA;;NA;;NA;NA;NA;2311603;Redenção;23;CE;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
1390171;2024;NA;NA;;NA;;NA;NA;NA;1505304;Oriximiná;15;PA;1;1;1;1;482.7;394.1;391.4;466.4;1;1;80;140;120;120;80;540
2608642;2024;35001028;3550308;São Paulo;35;SP;2;1;1;3550308;São Paulo;35;SP;1;1;1;1;467.4;481;489.9;416.3;0;1;120;120;120;120;140;620
383653;2024;NA;NA;;NA;;NA;NA;NA;3550308;São Paulo;35;SP;1;1;1;1;641.2;700.4;638.8;719.3;1;1;160;200;180;200;200;940
641303;2024;NA;NA;;NA;;NA;NA;NA;1505502;Paragominas;15;PA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
1690172;2024;23080132;2307650;Maracanaú;23;CE;2;1;1;2307650;Maracanaú;23;CE;0;1;1;0;NA;547.4;433.9;NA;0;4;0;0;0;0;0;0
2206265;2024;31001937;3106200;Belo Horizonte;31;MG;2;1;1;3106200;Belo Horizonte;31;MG;1;1;1;1;469.6;492.2;539.7;462.6;1;1;120;120;120;100;120;580
1674016;2024;31081329;3143302;Montes Claros;31;MG;2;1;1;3143302;Montes Claros;31;MG;1;1;1;1;521.7;591.1;567.7;591.2;0;1;160;160;120;200;180;820
3015861;2024;NA;NA;;NA;;NA;NA;NA;4318903;São Luiz Gonzaga;43;RS;0;1;1;0;NA;350.7;457.2;NA;1;1;120;160;120;120;140;660
3101808;2024;NA;NA;;NA;;NA;NA;NA;2801504;Carmópolis;28;SE;1;1;1;1;413.3;494;509.4;559.5;1;1;120;140;60;100;20;440
2633281;2024;21055750;2112902;Vitória do Mearim;21;MA;4;1;1;2101004;Arari;21;MA;1;1;1;1;408.3;410.1;423.5;410.3;1;8;0;0;0;0;0;0
3732121;2024;NA;NA;;NA;;NA;NA;NA;5300108;Brasília;53;DF;1;1;1;1;633.8;687.4;636.7;747;0;1;140;200;160;160;180;840
3578405;2024;NA;NA;;NA;;NA;NA;NA;3550308;São Paulo;35;SP;1;1;1;1;384;365.6;528.8;446.9;1;1;80;120;80;120;80;480
2154178;2024;NA;NA;;NA;;NA;NA;NA;3301900;Itaboraí;33;RJ;1;1;1;1;497.8;487;490.5;492.7;0;1;100;180;160;160;140;740
4070890;2024;NA;NA;;NA;;NA;NA;NA;3550308;São Paulo;35;SP;1;1;1;1;473.9;442;420.8;392.7;0;4;0;0;0;0;0;0
1237512;2024;NA;NA;;NA;;NA;NA;NA;2601102;Araripina;26;PE;1;1;1;1;385.1;413.7;458.9;397.6;1;1;80;120;80;100;60;440
4128232;2024;35925652;3515707;Ferraz de Vasconcelos;35;SP;2;1;1;3515707;Ferraz de Vasconcelos;35;SP;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
3449677;2024;NA;NA;;NA;;NA;NA;NA;1301001;Carauari;13;AM;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
3547070;2024;NA;NA;;NA;;NA;NA;NA;3304557;Rio de Janeiro;33;RJ;1;1;1;1;439.3;338.6;490.7;413.1;0;1;120;200;120;120;140;700
3570342;2024;NA;NA;;NA;;NA;NA;NA;1600303;Macapá;16;AP;1;1;1;1;433.8;384.8;527.4;407.5;0;1;120;120;100;100;0;440
4184426;2024;NA;NA;;NA;;NA;NA;NA;3507605;Bragança Paulista;35;SP;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
3295019;2024;NA;NA;;NA;;NA;NA;NA;4304606;Canoas;43;RS;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
1379464;2024;52274357;5201405;Aparecida de Goiânia;52;GO;2;1;1;5201405;Aparecida de Goiânia;52;GO;1;1;1;1;408.4;430.7;472.7;421.6;1;1;140;180;120;140;180;760
3672087;2024;31346799;3101607;Alfenas;31;MG;4;1;1;3101607;Alfenas;31;MG;1;1;1;1;488.1;562.8;596.6;613.5;0;1;160;200;180;200;160;900
3488895;2024;29457491;2933307;Vitória da Conquista;29;BA;2;2;1;2933307;Vitória da Conquista;29;BA;1;1;1;1;501.3;468.3;481.4;404.6;0;1;120;120;120;140;120;620
1094;2024;28018460;2800308;Aracaju;28;SE;2;1;1;2800308;Aracaju;28;SE;0;1;1;0;NA;471.4;497.8;NA;1;1;140;160;140;180;140;760
2525933;2024;NA;NA;;NA;;NA;NA;NA;4304606;Canoas;43;RS;1;1;1;1;520.9;563.3;564.7;459.6;0;1;120;120;120;120;120;600
4303496;2024;35909836;3541000;Praia Grande;35;SP;2;1;1;3541000;Praia Grande;35;SP;1;1;1;1;490.8;522.2;539;410.2;0;1;100;120;80;100;140;540
1702836;2024;NA;NA;;NA;;NA;NA;NA;5300108;Brasília;53;DF;1;1;1;1;545.5;570.4;563;495.7;0;1;140;180;120;160;180;780
1083112;2024;32064950;3201506;Colatina;32;ES;4;1;1;3201506;Colatina;32;ES;1;1;1;1;396.5;487.1;519.3;480.5;0;1;120;200;120;120;80;640
2028360;2024;NA;NA;;NA;;NA;NA;NA;2701407;Campo Alegre;27;AL;1;1;1;1;347.7;296.1;385.6;385.2;1;1;120;120;60;100;60;460
1659115;2024;NA;NA;;NA;;NA;NA;NA;4314902;Porto Alegre;43;RS;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
1195387;2024;35022123;3503208;Araraquara;35;SP;2;1;1;3503208;Araraquara;35;SP;1;1;1;1;624.4;631.4;596.9;592.6;0;1;120;120;120;120;100;580
3619295;2024;NA;NA;;NA;;NA;NA;NA;3148004;Patos de Minas;31;MG;1;1;1;1;575.5;584.9;562.9;581.4;0;1;160;180;180;160;160;840
3971925;2024;NA;NA;;NA;;NA;NA;NA;1302603;Manaus;13;AM;1;1;1;1;368.3;493.4;511.9;393.4;1;1;120;200;140;160;160;780
845987;2024;NA;NA;;NA;;NA;NA;NA;2211001;Teresina;22;PI;1;1;1;1;356.2;320.9;475.6;459.1;1;1;120;140;120;120;100;600
2939806;2024;43081967;4311304;Lagoa Vermelha;43;RS;2;1;1;4311304;Lagoa Vermelha;43;RS;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
227088;2024;23063599;2303709;Caucaia;23;CE;2;1;1;2303709;Caucaia;23;CE;1;1;1;1;562;589.9;547.6;555.6;1;1;100;120;60;120;120;520
1269862;2024;NA;NA;;NA;;NA;NA;NA;2924009;Paulo Afonso;29;BA;1;1;1;1;559.4;522.4;566.4;400.5;0;1;100;140;100;80;80;500
3908888;2024;26167158;2610004;Palmares;26;PE;2;1;1;2610004;Palmares;26;PE;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
4263625;2024;NA;NA;;NA;;NA;NA;NA;2927408;Salvador;29;BA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
2250189;2024;NA;NA;;NA;;NA;NA;NA;2611606;Recife;26;PE;1;1;1;1;376.6;449.5;404.9;383.4;0;1;120;120;100;120;80;540
245657;2024;41360060;4101804;Araucária;41;PR;2;1;1;4101804;Araucária;41;PR;1;1;1;1;487.8;512.1;460.7;418.9;0;1;80;120;100;100;120;520
3715982;2024;NA;NA;;NA;;NA;NA;NA;1200401;Rio Branco;12;AC;1;1;1;1;599.2;630.3;660.1;519.3;0;1;160;180;160;180;160;840
4314618;2024;NA;NA;;NA;;NA;NA;NA;4304507;Canguçu;43;RS;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
4209104;2024;NA;NA;;NA;;NA;NA;NA;4316907;Santa Maria;43;RS;1;1;1;1;388.2;476.5;487;380.2;0;1;100;120;80;80;60;440
2188610;2024;NA;NA;;NA;;NA;NA;NA;3305109;São João de Meriti;33;RJ;1;1;1;1;464.2;477;471.5;433.6;0;6;0;0;0;0;0;0
743768;2024;25028065;2504405;Conceição;25;PB;2;1;1;2504405;Conceição;25;PB;1;1;1;1;454.5;409.8;405.9;407.9;0;1;80;120;80;100;20;400
1977880;2024;33165998;3303302;Niterói;33;RJ;4;1;1;3303302;Niterói;33;RJ;1;1;1;1;635.5;649.9;603.2;729.9;0;1;160;200;180;200;200;940
466756;2024;31167436;3170206;Uberlândia;31;MG;2;1;1;3170206;Uberlândia;31;MG;1;1;1;1;613.7;644.2;588.9;657.8;0;1;140;140;160;160;200;800
2781531;2024;NA;NA;;NA;;NA;NA;NA;1501402;Belém;15;PA;1;1;1;1;666.8;723.7;643.6;830;0;1;120;120;160;160;200;760
720754;2024;NA;NA;;NA;;NA;NA;NA;4309209;Gravataí;43;RS;1;1;1;1;412.4;407.7;405.3;392.1;1;1;100;120;100;100;120;540
1324175;2024;NA;NA;;NA;;NA;NA;NA;1303106;Nova Olinda do Norte;13;AM;1;1;1;1;465.3;613.9;540;396.2;0;1;60;120;80;60;140;460
517075;2024;NA;NA;;NA;;NA;NA;NA;5106224;Nova Mutum;51;MT;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
224168;2024;NA;NA;;NA;;NA;NA;NA;2108702;Pio XII;21;MA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
514022;2024;23125586;2306207;Itaiçaba;23;CE;2;1;1;2301109;Aracati;23;CE;1;1;1;1;528.3;414.7;547.4;421.4;1;1;120;180;140;120;180;740
3708160;2024;NA;NA;;NA;;NA;NA;NA;3106200;Belo Horizonte;31;MG;1;1;1;1;496.8;429.9;324.5;426.3;0;1;120;120;100;120;80;540
4211835;2024;NA;NA;;NA;;NA;NA;NA;1300508;Barreirinha;13;AM;1;1;1;1;413.5;365.8;384.5;431.2;0;3;0;0;0;0;0;0
1972027;2024;NA;NA;;NA;;NA;NA;NA;2700706;Batalha;27;AL;1;1;1;1;492.8;491.8;414;390.3;1;1;120;120;120;140;100;600
1130097;2024;53001095;5300108;Brasília;53;DF;4;1;1;5300108;Brasília;53;DF;1;1;1;1;639;677.2;627;761;0;1;140;200;200;160;200;900
3391609;2024;31383546;3170206;Uberlândia;31;MG;4;1;1;3170206;Uberlândia;31;MG;1;1;1;1;477.6;560.1;573.2;578.9;0;1;120;160;160;140;180;760
86326;2024;NA;NA;;NA;;NA;NA;NA;3304557;Rio de Janeiro;33;RJ;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
1401166;2024;NA;NA;;NA;;NA;NA;NA;3548906;São Carlos;35;SP;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
584951;2024;NA;NA;;NA;;NA;NA;NA;1504422;Marituba;15;PA;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
2178319;2024;NA;NA;;NA;;NA;NA;NA;4118204;Paranaguá;41;PR;1;1;1;1;668.3;676.2;651.3;705.2;0;1;120;120;120;120;80;560
2246219;2024;NA;NA;;NA;;NA;NA;NA;2923803;Paripiranga;29;BA;1;1;1;1;455.7;409.7;313.8;386.2;1;1;140;180;120;140;180;760
1413637;2024;11029455;1100288;Rolim de Moura;11;RO;2;1;1;1100288;Rolim de Moura;11;RO;1;1;1;1;367.1;527.1;561.8;441.8;1;1;120;120;100;100;100;540
3030097;2024;NA;NA;;NA;;NA;NA;NA;3541406;Presidente Prudente;35;SP;1;1;1;1;366.8;410.1;467.7;389.7;1;1;100;120;80;100;0;400
2603469;2024;35025324;3508306;Cabrália Paulista;35;SP;2;1;1;3506003;Bauru;35;SP;1;1;1;1;530.5;576.5;574;587.8;0;1;160;180;160;180;160;840
1556575;2024;29181496;2927408;Salvador;29;BA;2;1;1;2927408;Salvador;29;BA;1;1;1;1;458.3;527.7;463.3;449.6;0;4;0;0;0;0;0;0
2702475;2024;29199930;2927408;Salvador;29;BA;2;1;1;2927408;Salvador;29;BA;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
2653515;2024;NA;NA;;NA;;NA;NA;NA;2927408;Salvador;29;BA;1;1;1;1;587.2;609.9;611.4;547;0;1;140;140;120;120;80;600
472348;2024;NA;NA;;NA;;NA;NA;NA;2927408;Salvador;29;BA;1;1;1;1;609.3;552.2;593.6;511;1;1;120;120;120;160;160;680
2716030;2024;NA;NA;;NA;;NA;NA;NA;3514403;Dracena;35;SP;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
848220;2024;NA;NA;;NA;;NA;NA;NA;4214805;Rio do Sul;42;SC;1;1;1;1;539.9;594.9;546.1;723.1;0;1;160;180;140;200;200;880
1983401;2024;35290658;3555000;Tupã;35;SP;2;1;1;3555000;Tupã;35;SP;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
1462996;2024;NA;NA;;NA;;NA;NA;NA;2616407;Vitória de Santo Antão;26;PE;0;1;1;0;NA;373.6;474.7;NA;1;1;120;160;120;120;80;600
